show_id,type,title,country,date_added,release_year,rating,description,genre1,genre2,genre3,duration_numeric
s123,Movie,In the Cut,"United Kingdom, Australia, France, United States",2/9/2021,2003,R,"After embarking on an affair with the cop probing the murder of a young woman, an insular schoolteacher suspects her lover was involved in the crime.",Thrillers, Romantic TV Shows, TV Comedies,118
s124,TV Show,Luv Kushh,"United Kingdom, Australia, France, United States",2/9/2021,2012,TV-Y7,"Based on the last book of the epic Ramayana, this series follows the endeavors and adventures of Lord Rama’s twin sons through their childhood.",Kids' TV, Romantic TV Shows, TV Comedies,750
s125,TV Show,Pororo - The Little Penguin,South Korea,2/9/2021,2013,TV-Y7,"On a tiny island, Pororo the penguin has fun adventures with his friends Eddy the fox, Loopy the beaver, Poby the polar bear and Crong the dinosaur.",Kids' TV, Korean TV Shows, TV Comedies,2250
s126,TV Show,Q-Force,United States,2/9/2021,2021,TV-MA,"A gay superspy and his scrappy LGBTQ squad fight to prove themselves to the agency that underestimated them. Today, West Hollywood… tomorrow, the world!",Crime TV Shows, TV Action & Adventure, TV Comedies,750
s127,Movie,Shikara,India,2/9/2021,2020,TV-14,A couple must strive to remain resilient after regional hostilities drive them from their beloved home into a refugee camp.,Dramas, International Movies, Romantic Movies,115
s128,Movie,A Cinderella Story,"United States, Canada",1/9/2021,2004,PG,Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?,Children & Family Movies, Comedies, Romantic Movies,95
s129,Movie,Agatha Christie's Crooked House,"United States, Canada",1/9/2021,2017,PG-13,"When a detective investigates the death of his ex-lover's grandfather, he uncovers secrets about the tycoon's manipulative family.",Dramas, International Movies, Thrillers,115
s130,Movie,An Unfinished Life,"Germany, United States",1/9/2021,2005,PG-13,"A grieving widow and her daughter move in with her estranged father-in-law in Wyoming, where time allows them to heal and forgive.",Dramas, International Movies, Thrillers,108
s131,Movie,Barbie Big City Big Dreams,"Germany, United States",1/9/2021,2021,TV-Y,"At a summer performing arts program in New York City, Barbie from Malibu meets Barbie from Brooklyn, and the two become fast friends.",Children & Family Movies, Music & Musicals, Thrillers,63
s132,Movie,Blade Runner: The Final Cut,United States,1/9/2021,1982,R,"In a smog-choked dystopian Los Angeles, blade runner Rick Deckard is called out of retirement to snuff a quartet of escaped ""replicants.""",Action & Adventure, Classic Movies, Cult Movies,117
s133,TV Show,Brave Animated Series,United States,1/9/2021,2021,TV-MA,A group of superheroes sets out to rid the world of evil — only to realize they may not be standing on the side of justice. Based on a popular comic.,International TV Shows, TV Action & Adventure, TV Comedies,750
s134,Movie,Chappie,"South Africa, United States",1/9/2021,2015,R,"In a futuristic society where an indestructible robot police force keeps crime at bay, a lone droid evolves to the next level of artificial intelligence.",Action & Adventure, Sci-Fi & Fantasy, TV Comedies,121
s135,Movie,Clear and Present Danger,"United States, Mexico",1/9/2021,1994,PG-13,"When the president's friend is murdered, CIA Deputy Director Jack Ryan becomes unwittingly involved in an illegal war against a Colombian drug cartel.",Action & Adventure, Dramas, TV Comedies,142
s136,Movie,Cliffhanger,"United States, Italy, France, Japan",1/9/2021,1993,R,"Ranger Gabe Walker and his partner are called to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers.",Action & Adventure, Dramas, TV Comedies,113
s137,Movie,Cold Mountain,"United States, Italy, Romania, United Kingdom",1/9/2021,2003,R,"This drama follows a wounded Civil War soldier making the long journey home, while his faraway love fights for survival on her deceased father's farm.",Dramas, Romantic Movies, TV Comedies,154
s138,Movie,Crocodile Dundee in Los Angeles,"Australia, United States",1/9/2021,2001,PG,"When Mick ""Crocodile"" Dundee and his family land in Los Angeles, they soon learn some lessons about American life in this comedy sequel.",Action & Adventure, Comedies, TV Comedies,95
s139,Movie,Dear John,United States,1/9/2021,2010,PG-13,"While on summer leave, a U.S. soldier falls for a college student. But when he's forced to reenlist, their handwritten letters hold the lovers together.",Dramas, Romantic Movies, TV Comedies,108
s140,Movie,Do the Right Thing,United States,1/9/2021,1989,R,"On a sweltering day in Brooklyn, simmering racial tensions between residents rise to the surface and ignite rage, violence and tragedy.",Classic Movies, Comedies, Dramas,120
s141,Movie,"El patrón, radiografía de un crimen","Argentina, Venezuela",1/9/2021,2014,TV-MA,A lawyer defends an illiterate man whose exploitation by a cruel boss while working as a butcher in Buenos Aires led to tragedy. Based on a true case.,Dramas, International Movies, Thrillers,100
s142,Movie,Extraction,"United States, United Kingdom, Canada",1/9/2021,2015,R,"When a retired CIA agent is kidnapped, his son, a government analyst, embarks on an unauthorized mission to find him and halt a terrorist plot.",Action & Adventure, International Movies, Thrillers,82
s143,Movie,Freedom Writers,"Germany, United States",1/9/2021,2007,PG-13,"While her at-risk students are reading classics such as ""The Diary of Anne Frank,"" a teacher asks them to keep journals about their troubled lives.",Dramas, International Movies, Thrillers,124
s144,Movie,Green Lantern,United States,1/9/2021,2011,PG-13,Test pilot Hal Jordan harnesses glowing new powers for good when he wears an otherworldly ring and helps an intergalactic force stop a powerful threat.,Action & Adventure, Sci-Fi & Fantasy, Thrillers,114
s145,Movie,House Party,United States,1/9/2021,1990,R,"Grounded by his strict father, Kid risks life and limb to go to his best friend Play's big bash but experiences one obstacle after another.",Comedies, Cult Movies, Thrillers,104
s146,Movie,House Party 2,United States,1/9/2021,1991,R,"Kid goes off to college with scholarship money but when Play loses Kid's tuition funds to a shady music promoter, they devise a wild plan to raise cash.",Comedies, Cult Movies, Music & Musicals,94
s147,Movie,House Party 3,United States,1/9/2021,1994,R,"After Kid gets engaged, Play plans to throw the biggest bachelor party ever. But every celebration for these two always comes with complications.",Comedies, Music & Musicals, Music & Musicals,94
s148,TV Show,How to Be a Cowboy,United States,1/9/2021,2021,TV-PG,"Dale Brisby uses social media savvy and rodeo skills to keep cowboy traditions alive — and now he's teaching the world how to cowboy right, ol' son.",Reality TV, Music & Musicals, Music & Musicals,750
s149,TV Show,HQ Barbers,United States,1/9/2021,2020,TV-14,"When a family run barber shop in the heart of Lagos is threatened by real estate developers, they'll do whatever it takes to stay in business.",TV Shows, Music & Musicals, Music & Musicals,750
s150,Movie,I Got the Hook Up,United States,1/9/2021,1998,R,"After getting their hands on a misdirected shipment of cell phones, two hustlers try to cash in by hawking the merchandise from the back of their van.",Action & Adventure, Comedies, Music & Musicals,93
s151,Movie,In Too Deep,United States,1/9/2021,1999,R,"Rookie cop Jeffrey Cole poses as a drug dealer to take down a crime lord and soon gets caught up in an underworld of bribery, intimidation and murder.",Thrillers, Comedies, Music & Musicals,97
s152,Movie,Initial D,"China, Hong Kong",1/9/2021,2005,TV-14,"By day, an 18-year-old delivers tofu for his father, a retired race car driver; but by night, it's the teen's turn to take the wheel.",Action & Adventure, International Movies, Music & Musicals,109
s153,Movie,Janoskians: Untold and Untrue,United States,1/9/2021,2016,TV-MA,Follow the story of three Australian brothers and their two friends who became an international sensation by posting pranks and gags on YouTube.,Comedies, International Movies, Music & Musicals,88
s154,TV Show,Kid-E-Cats,Russia,1/9/2021,2016,TV-Y,"Cookie, Pudding and Candy are kitten siblings whose favorite things are sweet treats and letting their curiosity lead them on adventures in learning.",Kids' TV, International Movies, Music & Musicals,1500
s155,TV Show,Kuroko's Basketball,Japan,1/9/2021,2015,TV-MA,"Five middle school basketball stars went to separate high schools, and now Tetsuya Kuroko and Seirin High are making their play for glory.",Anime Series, International TV Shows, Teen TV Shows,2250
s156,Movie,Labyrinth,"United Kingdom, United States",1/9/2021,1986,PG,"In Jim Henson's fantasy, teen Sarah embarks on a life-altering quest to rescue her little brother from the clutches of a treacherous goblin.",Action & Adventure, Children & Family Movies, Cult Movies,101
s157,Movie,Letters to Juliet,United States,1/9/2021,2010,PG,"By responding to a letter addressed to Shakespeare's tragic heroine Juliet Capulet, an American woman in Verona, Italy, is led in search of romance.",Comedies, Dramas, Romantic Movies,105
s158,Movie,Level 16,Canada,1/9/2021,2018,TV-14,"In a bleak academy that teaches girls the virtues of passivity, two students uncover the ghastly purpose behind their training and resolve to escape.",Sci-Fi & Fantasy, Thrillers, Romantic Movies,102
s159,Movie,Love Don't Cost a Thing,United States,1/9/2021,2003,PG-13,A nerdy teen tries to make himself cool by association when he convinces a popular cheerleader to pose as his girlfriend.,Comedies, Romantic Movies, Romantic Movies,101
s160,Movie,Love in a Puff,Hong Kong,1/9/2021,2010,TV-MA,"When the Hong Kong government enacts a ban on smoking cigarettes indoors, the new law drives hard-core smokers outside, facilitating unlikely connections.",Comedies, Dramas, International Movies,103
s161,TV Show,Major Dad,United States,1/9/2021,1992,TV-PG,"When he marries a journalist and becomes stepdad to her daughters, a U.S. Marine finds his once-orderly life no longer entirely under his command.",TV Comedies, Dramas, International Movies,3000
s162,Movie,Mars Attacks!,United States,1/9/2021,1996,PG-13,"As flying saucers head for Earth, the president of the United States prepares to welcome alien visitors but soon learns they're not coming in peace.",Comedies, Cult Movies, Sci-Fi & Fantasy,106
s163,Movie,Marshall,"United States, China, Hong Kong",1/9/2021,2017,PG-13,"This biopic of Thurgood Marshall, the first Black U.S. Supreme Court justice, centers on his pivotal work in a sensational case as an NAACP lawyer.",Dramas, Cult Movies, Sci-Fi & Fantasy,118
s164,Movie,My Boss's Daughter,United States,1/9/2021,2003,R,"A young man house-sits for his mean boss, hoping to use it as an opportunity to win the heart of the boss's daughter, on whom he's long had a crush.",Comedies, Romantic Movies, Sci-Fi & Fantasy,86
s165,Movie,Mystery Men,United States,1/9/2021,1999,PG-13,A team of far-from-super heroes try to earn respect by springing into action when brave and dashing Captain Amazing disappears.,Action & Adventure, Comedies, Sci-Fi & Fantasy,121
s166,TV Show,Oldsters,United States,1/9/2021,2019,TV-MA,Three friends in their 70s step out of retirement to become a band of outlaws whose mission is to help those let down by the justice system.,Crime TV Shows, International TV Shows, Spanish-Language TV Shows,750
s167,Movie,Once Upon a Time in America,"Italy, United States",1/9/2021,1984,R,Director Sergio Leone's sprawling crime epic follows a group of Jewish mobsters who rise in the ranks of organized crime in 1920s New York City.,Classic Movies, Dramas, Spanish-Language TV Shows,229
s168,Movie,Open Season 2,"United States, Canada",1/9/2021,2008,PG,Elliot the buck and his forest-dwelling cohorts must rescue their dachshund pal from some spoiled pets bent on returning him to domesticity.,Children & Family Movies, Comedies, Spanish-Language TV Shows,76
